timestamp,open,high,low,close,volume
1761210000000,3887.19,3891.68,3874.99,3890.78,13064.9755
1761213600000,3890.79,3905.22,3877.56,3877.57,16781.4565
1761217200000,3877.57,3887.99,3859.0,3863.06,14154.389
1761220800000,3863.06,3863.07,3837.17,3853.21,17468.6996
1761224400000,3853.2,3867.0,3833.27,3851.38,60249.1921
1761228000000,3851.38,3853.93,3808.01,3847.69,71227.0931
1761231600000,3847.68,3887.35,3843.1,3876.94,36336.3995
1761235200000,3876.95,3934.86,3865.56,3918.26,26555.1659
1761238800000,3918.27,3928.0,3877.04,3921.88,33951.498
1761242400000,3921.88,3922.95,3858.77,3870.14,23908.6924
1761246000000,3870.14,3871.36,3845.0,3859.4,16742.6248
1761249600000,3859.4,3860.1,3818.72,3829.2,13589.4972
1761253200000,3829.2,3837.18,3821.5,3828.91,6801.2145
1761256800000,3828.9,3857.02,3826.91,3850.96,8196.1043
1761260400000,3850.96,3860.0,3845.28,3856.8,9763.8476
1761264000000,3856.8,3877.01,3845.86,3868.0,11089.7187
1761267600000,3868.01,3883.12,3858.04,3881.72,8585.4765
1761271200000,3881.72,3896.0,3871.0,3889.62,9820.703
1761274800000,3889.62,3892.5,3878.91,3891.0,6367.8757
1761278400000,3891.0,3979.97,3886.21,3974.36,32907.0024
1761282000000,3974.35,3989.2,3957.33,3974.2,18593.9727
1761285600000,3974.2,3987.38,3962.71,3982.44,12444.2382
1761289200000,3982.45,3983.91,3934.73,3949.22,22736.1399
1761292800000,3949.22,3965.0,3930.54,3952.86,23504.1223
1761296400000,3952.86,3969.81,3949.94,3958.57,15304.5172
1761300000000,3958.58,3964.9,3947.72,3956.6,6249.486
1761303600000,3956.6,3963.92,3925.83,3946.57,13446.0131
1761307200000,3946.58,4026.39,3941.52,3963.97,57286.4308
1761310800000,3963.98,3979.13,3917.61,3947.0,38519.5416
1761314400000,3946.99,3946.99,3890.65,3902.27,34911.15
1761318000000,3902.27,3930.0,3871.32,3888.92,33724.196
1761321600000,3888.92,3892.89,3866.43,3889.12,18391.3663
1761325200000,3889.11,3904.32,3875.52,3888.91,18140.0617
1761328800000,3888.9,3915.25,3884.03,3911.97,7052.0938
1761332400000,3911.98,3937.9,3911.97,3926.53,13009.5459
1761336000000,3926.53,3942.42,3924.38,3938.77,6806.2002
1761339600000,3938.78,3945.23,3925.73,3943.71,6716.8269
1761343200000,3943.7,3945.0,3930.42,3935.88,3567.5771
1761346800000,3935.88,3936.81,3925.75,3934.88,6752.6823
1761350400000,3934.88,3935.8,3912.4,3918.4,7917.4343
1761354000000,3918.4,3939.29,3915.4,3933.2,6331.3334
1761357600000,3933.2,3937.42,3925.87,3934.32,4247.5652
1761361200000,3934.31,3935.67,3920.0,3921.2,4082.5139
1761364800000,3921.21,3935.82,3920.46,3923.2,4606.7696
1761368400000,3923.2,3932.97,3920.94,3931.78,5963.1124
1761372000000,3931.7,3935.99,3926.81,3928.74,6882.7818
1761375600000,3928.75,3960.57,3925.19,3928.92,11982.4654
1761379200000,3928.93,3956.0,3927.7,3953.91,6727.5003
1761382800000,3953.91,3956.59,3940.56,3942.49,6941.9817
1761386400000,3942.5,3947.6,3931.56,3942.56,4540.8794
1761390000000,3942.56,3945.38,3938.67,3940.31,2248.737
1761393600000,3940.32,3955.9,3939.51,3953.37,5135.7328
1761397200000,3953.38,3956.41,3935.52,3942.84,5876.9012
1761400800000,3942.83,3947.58,3933.6,3938.66,5357.3429
1761404400000,3938.66,3938.66,3924.2,3932.71,8296.1479
1761408000000,3932.72,3937.83,3927.74,3932.47,6039.6601
1761411600000,3932.47,3939.36,3930.62,3934.67,3248.579
1761415200000,3934.67,3969.22,3929.3,3959.68,12305.2956
1761418800000,3959.68,3963.72,3951.32,3957.43,4989.0759
1761422400000,3957.44,3959.32,3944.2,3945.46,3705.6161
1761426000000,3945.45,3952.49,3935.82,3952.49,4247.1347
1761429600000,3952.48,3964.76,3946.5,3961.56,4023.0718
1761433200000,3961.57,3963.93,3950.47,3953.82,2828.7014
1761436800000,3953.81,3961.87,3946.47,3950.27,8122.8984
1761440400000,3950.27,3955.85,3919.03,3933.14,11020.0692
1761444000000,3933.14,3939.02,3923.0,3930.55,5765.8421
1761447600000,3930.55,3936.53,3923.55,3931.82,4500.6996
1761451200000,3931.82,3941.91,3928.83,3939.93,3983.5956
1761454800000,3939.94,3946.55,3937.6,3942.85,3394.1669
1761458400000,3942.85,3946.41,3938.66,3944.88,3419.1602
1761462000000,3944.88,3956.59,3941.71,3951.57,5105.0991
1761465600000,3951.57,3967.84,3951.08,3960.05,6354.7651
1761469200000,3960.05,4011.25,3956.41,3987.91,28363.8612
1761472800000,3987.91,3990.0,3974.7,3983.19,13514.3388
1761476400000,3983.19,4054.97,3976.59,4044.99,33541.858
1761480000000,4044.98,4078.0,4040.66,4072.89,34440.5053
1761483600000,4072.9,4099.02,4062.33,4083.52,26713.7432
1761487200000,4083.52,4091.0,4063.13,4066.86,14466.4222
1761490800000,4066.86,4077.47,4059.69,4075.29,13401.943
1761494400000,4075.29,4076.04,4046.29,4055.57,12188.7475
1761498000000,4055.58,4068.83,4053.16,4059.44,9779.6821
1761501600000,4059.43,4080.25,4057.7,4072.23,10078.1795
1761505200000,4072.24,4072.54,4065.08,4067.94,5764.244
1761508800000,4067.94,4072.7,4054.48,4062.09,6766.735
1761512400000,4062.1,4095.0,4054.11,4080.6,9907.9584
1761516000000,4080.61,4176.0,4080.61,4160.65,52356.0367
1761519600000,4160.65,4178.78,4148.0,4158.46,21747.5407
1761523200000,4158.46,4189.41,4148.48,4170.54,28438.0261
1761526800000,4170.54,4208.31,4167.67,4191.81,25148.2726
1761530400000,4191.81,4217.7,4183.12,4205.49,24451.9455
1761534000000,4205.5,4225.55,4200.24,4205.08,16203.5078
1761537600000,4205.08,4217.57,4193.24,4212.63,15008.4733
1761541200000,4212.62,4253.72,4210.05,4233.23,26844.6284
1761544800000,4233.22,4245.06,4222.8,4235.21,14206.4403
1761548400000,4235.21,4247.56,4196.05,4201.36,22342.3093
1761552000000,4201.36,4201.51,4156.23,4166.83,31908.2386
1761555600000,4166.82,4173.3,4154.55,4160.35,23348.6293
1761559200000,4160.35,4174.62,4154.65,4167.29,9777.4106
1761562800000,4167.29,4175.83,4133.0,4162.14,24957.7402
1761566400000,4162.14,4166.69,4138.25,4145.86,13272.1774
1761570000000,4145.86,4188.0,4127.66,4178.02,32261.0649
1761573600000,4178.02,4183.62,4124.52,4148.96,35739.9331
1761577200000,4148.95,4176.66,4147.56,4172.96,14433.1096
1761580800000,4172.95,4218.78,4172.95,4214.55,21940.1606
1761584400000,4214.55,4225.68,4198.84,4221.44,11603.0399
1761588000000,4221.43,4233.48,4206.15,4215.12,12074.2285
1761591600000,4215.11,4221.04,4183.5,4193.96,15135.3691
1761595200000,4193.95,4195.79,4128.79,4128.8,25910.8398
1761598800000,4128.8,4139.21,4095.0,4116.44,18317.1672
1761602400000,4116.43,4144.61,4110.1,4122.82,11781.1054
1761606000000,4122.82,4128.06,4102.76,4120.15,12027.4116
1761609600000,4120.16,4133.88,4107.18,4115.49,13360.3905
1761613200000,4115.49,4141.6,4115.49,4136.73,11747.8178
1761616800000,4136.74,4143.13,4074.7,4095.72,24913.3305
1761620400000,4095.72,4100.8,4069.8,4094.32,18059.0267
1761624000000,4094.31,4108.46,4088.17,4100.01,7617.9312
1761627600000,4100.01,4104.43,4066.58,4068.6,14481.9282
1761631200000,4068.59,4114.75,4067.99,4112.84,11419.35
1761634800000,4112.85,4127.0,4111.0,4117.24,13471.4369
1761638400000,4117.25,4136.1,4110.27,4123.99,8053.9897
1761642000000,4123.99,4129.5,4104.23,4122.89,9244.2721
1761645600000,4122.89,4124.81,4108.89,4118.2,6991.8691
1761649200000,4118.2,4127.42,4110.12,4112.46,5887.7091
1761652800000,4112.45,4126.41,4097.79,4121.97,9574.8329
1761656400000,4121.99,4167.66,4121.87,4158.6,24844.6313
1761660000000,4158.6,4175.55,4071.28,4118.78,46018.3704
1761663600000,4118.78,4140.75,4087.09,4096.85,22060.8364
1761667200000,4096.86,4141.0,4093.35,4135.0,22221.3191
1761670800000,4135.01,4147.15,4121.95,4140.13,9203.7147
1761674400000,4140.14,4151.28,4104.43,4115.42,13073.5798
1761678000000,4115.43,4118.81,4027.0,4039.39,47756.6603
1761681600000,4039.37,4042.49,3959.99,3979.28,68894.3164
1761685200000,3979.28,3991.85,3931.33,3982.54,37343.3162
1761688800000,3982.53,4000.0,3972.58,3995.24,15844.3418
1761692400000,3995.24,3996.17,3977.11,3979.2,10880.8666
1761696000000,3979.19,3993.0,3969.79,3972.99,12730.8523
1761699600000,3972.98,4008.89,3964.56,3982.45,15457.481
1761703200000,3982.45,4004.9,3981.1,4002.97,6345.4969
1761706800000,4002.97,4002.97,3986.21,3997.66,6124.1883
1761710400000,3997.66,4020.6,3996.0,4013.78,11222.6209
1761714000000,4013.78,4036.0,4012.55,4026.98,10333.7142
1761717600000,4026.98,4036.66,4017.12,4024.54,7055.9021
1761721200000,4024.55,4031.45,4011.95,4025.06,9354.312
1761724800000,4025.07,4027.17,4003.95,4007.66,11387.7465
1761728400000,4007.66,4009.6,3986.4,3997.37,11589.2337
1761732000000,3997.36,4004.33,3988.43,3989.07,8069.2181
1761735600000,3989.07,4015.67,3983.6,4011.01,10234.064
1761739200000,4011.01,4019.87,4004.15,4016.01,5058.0843
1761742800000,4016.01,4029.41,3983.14,3995.17,23533.6708
1761746400000,3995.16,4000.08,3973.53,3988.57,19790.6964
1761750000000,3988.57,3994.56,3941.61,3951.71,27959.9476
1761753600000,3951.72,3977.27,3926.0,3962.21,48356.4398
1761757200000,3962.2,4016.02,3959.83,4013.8,20054.0705
1761760800000,4013.7,4018.46,3840.37,3917.9,119297.9063
1761764400000,3917.9,3958.62,3888.12,3905.71,33338.6042
1761768000000,3905.7,3953.28,3887.68,3951.47,18886.73
1761771600000,3951.47,3963.59,3930.15,3956.76,12468.1363
1761775200000,3956.75,3959.85,3934.62,3940.8,7073.5681
1761778800000,3940.79,3941.21,3874.01,3902.99,30729.6284
1761782400000,3903.0,3923.91,3885.41,3922.56,14949.9112
1761786000000,3922.55,3935.31,3906.14,3927.55,9691.6836
1761789600000,3927.56,3948.0,3923.52,3945.66,10241.5489
1761793200000,3945.66,3948.74,3928.0,3934.58,9542.3729
1761796800000,3934.58,3935.05,3839.5,3871.73,58224.559
1761800400000,3871.73,3923.23,3857.05,3916.62,23946.0349
1761804000000,3916.61,3927.1,3897.5,3913.41,10417.1722
1761807600000,3913.41,3944.94,3908.35,3940.42,12308.5532
1761811200000,3940.43,3940.43,3916.66,3921.68,7485.8656
1761814800000,3921.67,3924.21,3892.85,3900.19,12833.3887
1761818400000,3900.19,3907.53,3883.2,3892.9,13326.5485
1761822000000,3892.9,3897.49,3877.34,3881.1,7557.8094
1761825600000,3881.1,3884.43,3795.38,3818.28,47286.1734
1761829200000,3818.29,3837.21,3760.67,3766.68,49702.9594
1761832800000,3766.68,3807.71,3765.0,3801.36,34767.3167
1761836400000,3801.36,3807.9,3758.37,3773.69,23485.0597
1761840000000,3773.69,3802.37,3763.07,3780.86,16710.0953
1761843600000,3780.87,3780.87,3727.22,3770.94,43848.7022
1761847200000,3770.93,3772.49,3720.37,3721.28,25470.4389
1761850800000,3721.24,3737.01,3680.1,3686.93,40535.2286
1761854400000,3686.93,3757.69,3680.0,3756.8,25404.9934
1761858000000,3756.8,3782.6,3747.84,3773.4,13506.1768
1761861600000,3773.4,3783.8,3764.11,3783.79,8468.15
1761865200000,3783.8,3807.21,3773.8,3805.09,11745.2498
1761868800000,3804.95,3840.0,3796.36,3832.0,15263.8657
1761872400000,3832.0,3860.79,3826.31,3846.97,18101.3155
1761876000000,3846.96,3851.39,3807.52,3821.25,14350.3084
1761879600000,3821.26,3837.6,3812.01,3829.16,9677.4942
1761883200000,3829.16,3873.68,3826.91,3862.63,21402.1644
1761886800000,3862.62,3863.32,3845.77,3850.51,9102.4379
1761890400000,3850.51,3852.97,3823.38,3831.24,11980.5874
1761894000000,3831.25,3842.0,3821.67,3831.49,13565.4536
1761897600000,3831.49,3853.98,3818.48,3852.1,12842.4504
1761901200000,3852.1,3863.77,3839.48,3844.99,9783.1132
1761904800000,3845.0,3854.61,3832.82,3835.83,6478.729
1761908400000,3835.83,3883.13,3827.71,3874.01,16079.1643
1761912000000,3874.01,3888.0,3834.52,3836.18,21440.7718
1761915600000,3836.18,3874.35,3831.95,3860.44,32028.1043
1761919200000,3860.45,3873.84,3838.1,3868.87,71321.4421
1761922800000,3868.86,3883.51,3853.88,3860.99,55613.1958
1761926400000,3860.99,3868.75,3815.09,3822.67,27516.2931
1761930000000,3822.67,3834.8,3804.74,3828.16,22978.1486
1761933600000,3828.17,3868.0,3809.11,3852.9,22762.109
1761937200000,3852.89,3906.09,3836.51,3886.15,26211.5968
1761940800000,3886.14,3893.29,3857.05,3861.08,15513.716
1761944400000,3861.08,3866.8,3841.31,3862.18,14881.9657
1761948000000,3862.18,3867.18,3851.74,3855.66,5675.349
1761951600000,3855.66,3858.77,3847.94,3847.99,4066.5233
1761955200000,3848.0,3849.98,3831.0,3847.52,7537.4809
1761958800000,3847.52,3860.91,3843.0,3844.17,4810.2872
1761962400000,3844.16,3855.02,3836.67,3852.26,4925.0313
1761966000000,3852.27,3864.43,3851.52,3861.38,4378.6814
1761969600000,3861.38,3869.55,3855.36,3867.07,7687.1997
1761973200000,3867.06,3867.75,3853.67,3855.47,4463.1365
1761976800000,3855.47,3861.35,3852.96,3858.65,5240.0965
1761980400000,3858.65,3867.41,3856.71,3860.84,4069.5147
1761984000000,3860.84,3882.94,3860.73,3882.19,8072.647
1761987600000,3882.19,3882.55,3872.02,3875.34,6593.4513
1761991200000,3875.35,3882.01,3872.04,3876.8,5952.593
1761994800000,3876.8,3881.29,3868.83,3877.79,5225.8191
1761998400000,3877.79,3881.0,3875.26,3876.22,5562.6625
1762002000000,3876.23,3879.2,3858.11,3870.3,7069.511
1762005600000,3870.29,3875.29,3858.44,3873.42,8080.2587
1762009200000,3873.41,3902.0,3871.4,3895.15,18303.2248
1762012800000,3895.15,3909.39,3886.01,3892.23,12773.5701
1762016400000,3892.24,3894.24,3862.92,3865.96,10862.2745
1762020000000,3865.96,3880.72,3863.95,3880.26,4008.7848
1762023600000,3880.26,3880.9,3871.21,3879.99,1788.2698
1762027200000,3880.0,3891.6,3879.0,3881.49,4872.8987
1762030800000,3881.5,3884.49,3867.67,3867.68,2935.2262
1762034400000,3867.67,3875.88,3864.31,3874.68,4937.3035
1762038000000,3874.67,3876.92,3868.9,3873.77,2848.2394
1762041600000,3873.78,3874.06,3861.71,3866.26,6338.0803
1762045200000,3866.27,3876.92,3862.12,3872.09,3983.2635
1762048800000,3872.09,3886.85,3868.5,3880.06,4805.6491
1762052400000,3880.05,3884.66,3877.51,3880.63,2500.7629
1762056000000,3880.62,3913.58,3876.01,3908.24,12034.7936
1762059600000,3908.24,3909.48,3894.85,3903.03,5155.3242
1762063200000,3903.04,3907.8,3892.13,3902.03,4830.973
1762066800000,3902.03,3918.23,3892.53,3906.73,8929.6266
1762070400000,3906.73,3910.97,3892.55,3894.72,4634.5634
1762074000000,3894.73,3903.46,3869.0,3872.82,10637.5772
1762077600000,3872.82,3876.07,3853.76,3863.3,11994.3611
1762081200000,3863.29,3897.74,3862.31,3891.31,33028.0239
1762084800000,3891.31,3895.41,3871.78,3877.51,11880.8187
1762088400000,3877.5,3877.75,3855.07,3868.34,7820.1274
1762092000000,3868.33,3873.47,3839.12,3852.86,13684.7038
1762095600000,3852.85,3871.05,3846.38,3853.33,13330.2746
1762099200000,3853.32,3865.08,3840.64,3864.41,13962.8681
1762102800000,3864.41,3864.63,3849.77,3859.26,5246.8821
1762106400000,3859.26,3867.42,3855.58,3863.94,2620.6166
1762110000000,3863.95,3864.63,3843.12,3855.98,4854.3918
1762113600000,3855.99,3859.44,3847.92,3858.24,2723.8477
1762117200000,3858.24,3868.58,3850.0,3861.14,4348.1439
1762120800000,3861.15,3863.44,3844.05,3854.5,6454.5334
1762124400000,3854.51,3916.27,3854.51,3906.58,20282.9473
1762128000000,3906.58,3914.29,3863.27,3865.11,16196.8258
1762131600000,3865.12,3865.12,3828.59,3837.47,33148.4816
1762135200000,3837.48,3842.18,3787.41,3799.38,60119.2623
1762138800000,3799.38,3807.28,3728.09,3736.23,47894.7797
1762142400000,3736.23,3749.35,3715.69,3746.75,32470.5693
1762146000000,3746.74,3765.46,3728.01,3731.94,16309.1372
1762149600000,3731.94,3741.01,3684.0,3718.5,41633.8549
1762153200000,3718.5,3736.84,3699.19,3714.58,34765.5144
1762156800000,3714.54,3720.1,3683.65,3716.42,30913.4943
1762160400000,3716.42,3740.0,3696.0,3703.24,23233.9447
1762164000000,3703.24,3719.09,3662.88,3675.99,23458.2321
1762167600000,3675.99,3724.97,3673.04,3711.68,33179.6851
1762171200000,3711.68,3728.64,3705.0,3709.34,15994.7692
1762174800000,3709.33,3728.77,3693.97,3720.38,28341.2354
1762178400000,3720.38,3748.64,3705.94,3734.62,65210.4603
1762182000000,3734.63,3739.7,3582.29,3588.89,143953.3257
1762185600000,3588.89,3627.49,3564.13,3619.22,60926.8702
1762189200000,3619.22,3682.35,3612.34,3666.84,38808.0328
1762192800000,3666.84,3673.5,3630.82,3632.45,18929.4746
1762196400000,3632.45,3649.04,3620.49,3631.5,21516.3261
1762200000000,3631.5,3636.69,3562.74,3587.97,31417.613
1762203600000,3587.96,3615.44,3558.82,3602.06,25920.7096
1762207200000,3602.06,3603.7,3560.3,3590.21,19561.2729
1762210800000,3590.22,3606.76,3566.33,3603.83,13283.514
1762214400000,3603.84,3636.47,3567.27,3618.13,29428.2243
1762218000000,3618.14,3654.54,3607.08,3644.58,21423.7772
1762221600000,3644.58,3648.73,3619.0,3626.1,14052.4652
1762225200000,3626.1,3651.26,3621.04,3642.29,18568.62
1762228800000,3642.3,3647.95,3620.81,3625.16,19826.2983
1762232400000,3625.16,3631.5,3485.2,3492.08,117152.1123
1762236000000,3492.09,3562.27,3478.49,3512.41,83741.398
1762239600000,3512.41,3520.63,3474.1,3494.56,68136.9681
1762243200000,3494.56,3512.72,3460.3,3495.83,55357.0544
1762246800000,3495.82,3503.03,3476.4,3492.02,24276.879
1762250400000,3492.02,3502.0,3473.5,3485.74,27851.2777
1762254000000,3485.74,3534.0,3483.84,3529.52,54934.3787
1762257600000,3529.53,3532.28,3495.58,3511.51,26002.116
1762261200000,3511.51,3523.52,3493.81,3507.37,41087.1734
1762264800000,3507.37,3563.14,3474.0,3555.94,61139.9691
1762268400000,3555.97,3587.66,3496.0,3507.58,56078.7592
1762272000000,3507.59,3520.58,3425.53,3429.62,67508.6277
1762275600000,3429.63,3429.72,3362.7,3373.33,108529.6191
1762279200000,3373.32,3374.56,3256.0,3303.3,142949.8885
1762282800000,3303.29,3316.88,3226.16,3230.94,64952.1479
1762286400000,3230.94,3252.42,3125.0,3213.52,162533.119
1762290000000,3213.53,3218.98,3057.0,3214.87,148540.7078
1762293600000,3214.88,3289.84,3198.67,3247.2,90808.6267
1762297200000,3247.19,3304.49,3242.24,3287.05,63124.0303
1762300800000,3287.05,3301.61,3228.97,3240.47,66214.3874
1762304400000,3240.46,3254.9,3166.66,3243.67,97257.242
1762308000000,3243.67,3326.39,3243.67,3324.94,66686.7145
1762311600000,3324.94,3349.12,3305.76,3334.83,33869.4632
1762315200000,3334.83,3345.96,3314.0,3329.48,23752.1356
1762318800000,3329.47,3354.6,3324.44,3326.14,16695.2536
1762322400000,3326.13,3341.6,3310.64,3337.13,17983.5679
1762326000000,3337.13,3342.06,3300.89,3331.08,22874.6526
1762329600000,3331.09,3331.09,3282.78,3300.85,30850.6353
1762333200000,3300.84,3322.04,3292.97,3307.53,20433.1306
1762336800000,3307.53,3308.04,3274.54,3276.55,16691.06
1762340400000,3276.59,3325.0,3276.06,3322.55,22458.616
1762344000000,3322.58,3359.0,3312.93,3345.05,30740.3294
1762347600000,3345.04,3375.79,3324.64,3360.31,34485.4677
1762351200000,3360.31,3372.34,3319.44,3348.92,39105.243
1762354800000,3348.93,3399.19,3334.19,3398.36,41542.9374
1762358400000,3398.37,3440.11,3370.82,3437.93,71422.4749
1762362000000,3437.94,3447.42,3418.41,3436.02,37455.6673
1762365600000,3436.02,3479.16,3430.29,3462.04,25376.7139
1762369200000,3462.03,3471.74,3445.53,3455.12,20174.3813
1762372800000,3455.11,3480.46,3441.31,3450.98,23817.9763
1762376400000,3450.98,3451.3,3430.05,3442.36,21527.0045
1762380000000,3442.37,3445.18,3415.29,3424.74,15568.6483
1762383600000,3424.74,3435.35,3415.46,3424.29,12607.8105
1762387200000,3424.29,3424.3,3392.83,3407.6,19019.0459
1762390800000,3407.59,3410.78,3375.13,3405.38,18180.1276
1762394400000,3405.38,3429.99,3392.3,3422.13,16104.7998
1762398000000,3422.13,3450.5,3421.31,3432.9,15582.5432
1762401600000,3432.91,3456.46,3428.93,3452.83,11159.774
1762405200000,3452.83,3452.83,3372.3,3388.39,33813.7822
1762408800000,3388.37,3402.28,3378.62,3384.71,15361.7542
1762412400000,3384.72,3394.7,3361.0,3380.42,20222.8679
1762416000000,3380.4,3394.44,3372.63,3385.61,12793.0338
1762419600000,3385.61,3394.43,3375.28,3383.19,9364.3504
1762423200000,3383.2,3415.0,3366.99,3393.7,19478.4867
1762426800000,3393.7,3407.79,3380.77,3399.4,12907.5254
1762430400000,3399.39,3404.78,3342.43,3349.5,24081.8442
1762434000000,3349.5,3403.52,3349.49,3391.03,20556.391
1762437600000,3391.03,3400.37,3319.44,3329.01,38071.89
1762441200000,3329.01,3365.67,3276.54,3300.0,72552.4948
1762444800000,3300.0,3322.89,3245.45,3276.59,61908.8804
1762448400000,3276.6,3340.71,3270.7,3329.65,41337.5307
1762452000000,3329.65,3352.37,3295.33,3329.43,27615.1143
1762455600000,3329.42,3343.73,3309.99,3325.8,18517.799
1762459200000,3325.86,3337.3,3287.77,3306.41,18996.6649
1762462800000,3306.41,3335.57,3292.7,3326.04,12933.3103
1762466400000,3326.04,3330.35,3295.29,3319.61,13424.899
1762470000000,3319.61,3319.61,3290.4,3315.14,12378.7906
1762473600000,3315.14,3332.29,3294.11,3324.97,19868.6964
1762477200000,3324.98,3330.82,3276.19,3324.79,28040.4201
1762480800000,3324.79,3352.38,3304.26,3346.66,25327.6043
1762484400000,3346.68,3365.32,3342.93,3345.12,19561.5633
1762488000000,3345.12,3348.55,3319.59,3338.42,15297.6822
1762491600000,3338.42,3369.99,3337.69,3366.78,15398.0579
1762495200000,3366.79,3369.99,3347.51,3348.02,8250.4956
1762498800000,3348.02,3364.25,3334.25,3358.42,21646.936
1762502400000,3358.41,3360.67,3334.14,3342.04,11543.2435
1762506000000,3342.04,3342.04,3289.75,3301.48,19536.1809
1762509600000,3301.47,3310.33,3272.47,3280.55,16062.6495
1762513200000,3280.54,3280.54,3225.36,3259.97,48222.1257
1762516800000,3259.97,3274.4,3197.0,3223.05,51430.878
1762520400000,3223.04,3249.76,3214.41,3240.99,24409.3729
1762524000000,3240.99,3299.29,3194.2,3289.43,68757.1415
1762527600000,3289.43,3318.35,3262.82,3297.52,67886.5287
1762531200000,3297.52,3333.0,3273.99,3309.2,47236.1197
1762534800000,3309.2,3395.37,3296.99,3385.63,48967.7371
1762538400000,3385.63,3435.29,3377.9,3426.17,36519.4449
1762542000000,3426.16,3450.0,3417.35,3443.6,19686.7546
1762545600000,3443.6,3471.43,3430.23,3465.25,30017.5694
1762549200000,3465.26,3470.58,3449.53,3468.83,12185.982
1762552800000,3468.83,3473.0,3443.79,3445.89,12143.947
1762556400000,3445.9,3449.93,3433.23,3436.05,15420.2542
1762560000000,3436.04,3448.84,3405.87,3424.55,21439.7467
1762563600000,3424.55,3446.99,3422.13,3437.27,11393.0886
1762567200000,3437.26,3460.0,3432.58,3440.9,13683.955
1762570800000,3440.91,3467.64,3439.55,3454.19,15219.5003
1762574400000,3454.18,3488.0,3449.01,3459.0,17787.9089
1762578000000,3459.0,3466.99,3425.81,3431.18,12686.7871
1762581600000,3431.19,3455.0,3418.6,3445.45,14905.9929
1762585200000,3445.46,3451.47,3424.93,3447.9,8276.3625
1762588800000,3447.89,3473.42,3436.16,3454.73,13078.038
1762592400000,3454.74,3464.78,3438.96,3439.88,7233.9523
1762596000000,3439.88,3450.0,3433.57,3446.01,7492.8238
1762599600000,3446.03,3456.07,3407.0,3413.03,12927.3616
1762603200000,3413.02,3417.58,3398.49,3408.86,13013.8558
1762606800000,3408.87,3412.6,3390.25,3396.83,19150.7968
1762610400000,3396.83,3412.14,3373.11,3399.77,18059.7052
1762614000000,3399.78,3403.98,3370.36,3376.79,14738.0771
1762617600000,3376.8,3383.91,3355.58,3368.03,18081.9188
1762621200000,3368.04,3400.0,3363.01,3399.29,11406.9928
1762624800000,3399.28,3408.16,3386.22,3402.77,8758.2677
1762628400000,3402.77,3406.49,3363.78,3389.35,10199.3545
1762632000000,3389.34,3404.19,3381.09,3397.94,6756.7481
1762635600000,3397.93,3410.37,3395.11,3405.99,4683.6635
1762639200000,3405.98,3411.47,3390.64,3409.5,5527.4728
1762642800000,3409.5,3415.62,3400.12,3401.51,5029.9173
1762646400000,3401.51,3402.61,3373.12,3384.77,9267.6619
1762650000000,3384.77,3403.97,3379.86,3400.92,5248.7641
1762653600000,3400.91,3400.92,3364.7,3368.11,9283.2279
1762657200000,3368.11,3378.16,3358.66,3375.8,9173.932
1762660800000,3375.8,3389.99,3370.19,3374.69,7489.6286
1762664400000,3374.69,3409.17,3372.54,3405.53,35918.5061
